Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Product_Name,Category,Sub_Category,List_Price,Unit_Cost,Sales,Profit,Profit_Margin,Segment,City,State
O51240,2025-12-01,C1003,P2051,2.0,0.1,Chairs Product 52,Furniture,Chairs,34641.74,21896.2,62355.13,18562.73,0.2977,Corporate,Chennai,Tamil Nadu
O51241,2025-02-10,C1092,P2032,2.0,0.05,Stationery Product 33,Office Supplies,Stationery,3779.83,2280.57,7181.68,2620.54,0.3649,Corporate,Pune,Karnataka
O51242,2025-03-04,C1406,P2021,4.0,0.1,Laptops Product 22,Technology,Laptops,6562.71,4469.1,23625.76,5749.36,0.2434,Consumer,Salem,Telangana
O51243,2025-01-23,C1005,P2004,2.0,0.2,Stationery Product 5,Office Supplies,Stationery,22154.95,19379.22,35447.92,-3310.52,-0.0934,Consumer,Hyderabad,Karnataka
O51244,2025-12-26,C1287,P2017,4.0,0.05,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,146666.32,56408.32,0.3846,Consumer,Bengaluru,Tamil Nadu
O51245,2025-03-16,C1105,P2037,1.0,0.05,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,26477.47,7735.8,0.2922,Consumer,Pune,Maharashtra
O51246,2025-02-17,C1145,P2036,2.0,0.05,Tables Product 37,Furniture,Tables,76874.21,52831.76,146061.0,40397.48,0.2766,Consumer,Mumbai,Delhi
O51247,2025-06-09,C1270,P2063,1.0,0.3,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,41098.43,5660.66,0.1377,Corporate,Hyderabad,Delhi
O51248,2025-11-09,C1423,P2009,3.0,0.05,Storage Product 10,Furniture,Storage,50209.76,29789.99,143097.82,53727.85,0.3755,Consumer,Delhi,Telangana
O51249,2025-04-28,C1377,P2078,4.0,0.15,Tables Product 79,Furniture,Tables,6133.72,4595.0,20854.65,2474.65,0.1187,Consumer,Coimbatore,Telangana
O51250,2025-04-10,C1095,P2041,3.0,0.25,Laptops Product 42,Technology,Laptops,17089.78,12912.68,38452.0,-286.04,-0.0074,Consumer,Bengaluru,Telangana
O51251,2025-06-16,C1456,P2047,2.0,0.05,Chairs Product 48,Furniture,Chairs,77562.16,49266.25,147368.1,48835.6,0.3314,Consumer,Madurai,Maharashtra
O51252,2025-10-17,C1228,P2043,1.0,0.3,Tables Product 44,Furniture,Tables,14620.74,9187.52,10234.52,1047.0,0.1023,Home Office,Salem,Karnataka
O51253,2025-06-05,C1201,P2015,2.0,0.25,Tables Product 16,Furniture,Tables,38551.13,28836.5,57826.69,153.69,0.0027,Consumer,Kochi,Karnataka
O51254,2025-01-07,C1211,P2053,3.0,0.2,Accessories Product 54,Technology,Accessories,58991.24,45367.54,141578.98,5476.36,0.0387,Corporate,Kochi,Telangana
O51255,2025-07-15,C1005,P2034,2.0,0.05,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,12915.55,3628.91,0.281,Consumer,Hyderabad,Karnataka
O51256,2025-02-25,C1111,P2027,5.0,0.15,Storage Product 28,Furniture,Storage,6685.15,5650.89,28411.89,157.44,0.0055,Consumer,Bengaluru,Karnataka
O51257,2025-11-17,C1375,P2001,3.0,0.2,Tables Product 2,Furniture,Tables,61893.98,38740.54,148545.55,32323.93,0.2176,Consumer,Delhi,Kerala
O51258,2025-07-12,C1378,P2012,2.0,0.3,Laptops Product 13,Technology,Laptops,16281.82,11596.34,22794.55,-398.13,-0.0175,Corporate,Mumbai,Maharashtra
O51259,2025-02-16,C1446,P2040,1.0,0.05,Tables Product 41,Furniture,Tables,52504.24,46067.43,49879.03,3811.6,0.0764,Home Office,Madurai,Telangana
O51260,2025-05-28,C1322,P2079,2.0,0.2,Tables Product 80,Furniture,Tables,60819.74,43495.05,97311.58,10321.48,0.1061,Corporate,Pune,Tamil Nadu
O51261,2025-10-02,C1105,P2058,1.0,0.1,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,7680.35,1340.29,0.1745,Consumer,Pune,Maharashtra
O51262,2025-06-06,C1138,P2068,5.0,0.05,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,349213.44,74179.84,0.2124,Consumer,Delhi,Kerala
O51263,2025-07-21,C1298,P2052,2.0,0.1,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,36767.63,9455.29,0.2572,Corporate,Kochi,Maharashtra
O51264,2025-05-06,C1400,P2044,5.0,0.2,Stationery Product 45,Office Supplies,Stationery,33218.58,19028.06,132874.32,37734.02,0.284,Consumer,Delhi,Tamil Nadu
O51265,2025-11-01,C1095,P2019,3.0,0.1,Chairs Product 20,Furniture,Chairs,44904.0,24841.99,121240.8,46714.83,0.3853,Consumer,Bengaluru,Telangana
O51266,2025-10-21,C1387,P2023,1.0,0.15,Binders Product 24,Office Supplies,Binders,13648.36,7977.57,11601.11,3623.54,0.3123,Consumer,Delhi,Maharashtra
O51267,2025-03-05,C1446,P2060,3.0,0.3,Laptops Product 61,Technology,Laptops,51237.86,42856.01,107599.51,-20968.52,-0.1949,Home Office,Madurai,Telangana
O51268,2025-11-21,C1451,P2057,1.0,0.1,Laptops Product 58,Technology,Laptops,10032.16,7014.74,9028.94,2014.2,0.2231,Consumer,Hyderabad,Tamil Nadu
O51269,2025-06-25,C1336,P2026,5.0,0.15,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,213081.32,10395.97,0.0488,Home Office,Madurai,Karnataka
O51270,2025-04-26,C1296,P2025,4.0,0.1,Storage Product 26,Furniture,Storage,43441.32,34057.56,156388.75,20158.51,0.1289,Corporate,Kochi,Karnataka
O51271,2025-07-23,C1466,P2006,2.0,0.1,Laptops Product 7,Technology,Laptops,57279.45,42140.92,103103.01,18821.17,0.1825,Consumer,Chennai,Kerala
O51272,2025-11-17,C1388,P2041,5.0,0.15,Laptops Product 42,Technology,Laptops,17089.78,12912.68,72631.56,8068.16,0.1111,Corporate,Chennai,Tamil Nadu
O51273,2025-01-31,C1415,P2046,1.0,0.25,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,39833.19,8952.58,0.2248,Consumer,Hyderabad,Telangana
O51274,2025-04-23,C1213,P2052,1.0,0.15,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,17362.49,3706.32,0.2135,Consumer,Kochi,Telangana
O51275,2025-12-31,C1453,P2058,1.0,0.2,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,6826.98,486.92,0.0713,Home Office,Salem,Kerala
O51276,2025-11-21,C1290,P2037,1.0,0.0,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,27871.02,9129.35,0.3276,Consumer,Pune,Tamil Nadu
O51277,2025-12-10,C1021,P2068,2.0,0.05,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,139685.38,29671.94,0.2124,Consumer,Chennai,Maharashtra
O51278,2025-03-08,C1192,P2052,3.0,0.1,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,55151.44,14182.93,0.2572,Home Office,Hyderabad,Delhi
O51279,2025-03-16,C1467,P2014,4.0,0.0,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,48886.32,14503.72,0.2967,Home Office,Bengaluru,Delhi
O51280,2025-02-14,C1149,P2025,2.0,0.05,Storage Product 26,Furniture,Storage,43441.32,34057.56,82538.51,14423.39,0.1747,Consumer,Delhi,Karnataka
O51281,2025-09-17,C1367,P2047,1.0,0.1,Chairs Product 48,Furniture,Chairs,77562.16,49266.25,69805.94,20539.69,0.2942,Home Office,Hyderabad,Kerala
O51282,2025-06-03,C1246,P2018,2.0,0.0,Laptops Product 19,Technology,Laptops,45801.09,25468.21,91602.18,40665.76,0.4439,Consumer,Salem,Karnataka
O51283,2025-06-04,C1266,P2008,5.0,0.05,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,59596.11,15700.81,0.2635,Corporate,Delhi,Tamil Nadu
O51284,2025-12-29,C1460,P2063,1.0,0.1,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,52840.84,17403.07,0.3293,Consumer,Pune,Kerala
O51285,2025-08-22,C1250,P2053,4.0,0.15,Accessories Product 54,Technology,Accessories,58991.24,45367.54,200570.22,19100.06,0.0952,Consumer,Chennai,Delhi
O51286,2025-02-20,C1489,P2050,1.0,0.25,Phones Product 51,Technology,Phones,26671.88,18619.55,20003.91,1384.36,0.0692,Home Office,Madurai,Delhi
O51287,2025-11-02,C1002,P2038,4.0,0.15,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,235968.19,30269.75,0.1283,Corporate,Mumbai,Telangana
O51288,2025-09-19,C1392,P2003,4.0,0.1,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,262040.76,19528.2,0.0745,Consumer,Bengaluru,Maharashtra
O51289,2025-11-11,C1315,P2002,3.0,0.25,Accessories Product 3,Technology,Accessories,76083.83,45638.81,171188.62,34272.19,0.2002,Corporate,Mumbai,Maharashtra
O51290,2025-05-05,C1075,P2063,3.0,0.2,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,140908.9,34595.59,0.2455,Corporate,Kochi,Maharashtra
O51291,2025-09-02,C1086,P2028,2.0,0.05,Tables Product 29,Furniture,Tables,62771.45,44486.02,119265.75,30293.71,0.254,Corporate,Bengaluru,Maharashtra
O51292,2025-01-30,C1269,P2010,2.0,0.05,Phones Product 11,Technology,Phones,49447.03,40193.38,93949.36,13562.6,0.1444,Consumer,Coimbatore,Karnataka
O51293,2025-05-02,C1224,P2057,4.0,0.15,Laptops Product 58,Technology,Laptops,10032.16,7014.74,34109.34,6050.38,0.1774,Consumer,Pune,Telangana
O51294,2025-05-05,C1017,P2074,1.0,0.15,Paper Product 75,Office Supplies,Paper,63885.75,44320.26,54302.89,9982.63,0.1838,Consumer,Coimbatore,Karnataka
O51295,2025-02-06,C1112,P2026,5.0,0.2,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,200547.12,-2138.23,-0.0107,Home Office,Mumbai,Delhi
O51296,2025-06-19,C1250,P2020,5.0,0.15,Phones Product 21,Technology,Phones,42879.1,36071.45,182236.18,1878.93,0.0103,Consumer,Chennai,Delhi
O51297,2025-05-04,C1232,P2038,1.0,0.15,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,58992.05,7567.44,0.1283,Consumer,Salem,Karnataka
O51298,2025-12-23,C1328,P2045,1.0,0.3,Tables Product 46,Furniture,Tables,69698.77,48576.61,48789.14,212.53,0.0044,Consumer,Bengaluru,Delhi
O51299,2025-02-04,C1278,P2065,3.0,0.15,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,52652.22,5058.42,0.0961,Corporate,Madurai,Maharashtra
O51300,2025-03-28,C1201,P2035,5.0,0.05,Phones Product 36,Technology,Phones,2743.0,1741.9,13029.25,4319.75,0.3315,Consumer,Kochi,Karnataka
O51301,2025-05-14,C1082,P2074,4.0,0.2,Paper Product 75,Office Supplies,Paper,63885.75,44320.26,204434.4,27153.36,0.1328,Consumer,Salem,Tamil Nadu
O51302,2025-07-15,C1124,P2064,2.0,0.05,Accessories Product 65,Technology,Accessories,53906.39,37542.43,102422.14,27337.28,0.2669,Consumer,Coimbatore,Maharashtra
O51303,2025-10-01,C1174,P2062,3.0,0.2,Storage Product 63,Furniture,Storage,2688.9,1752.13,6453.36,1196.97,0.1855,Corporate,Madurai,Telangana
O51304,2025-07-20,C1068,P2034,5.0,0.25,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,25491.22,2274.62,0.0892,Consumer,Coimbatore,Delhi
O51305,2025-10-12,C1046,P2030,1.0,0.15,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,32723.75,3726.85,0.1139,Consumer,Kochi,Kerala
O51306,2025-03-18,C1371,P2027,5.0,0.15,Storage Product 28,Furniture,Storage,6685.15,5650.89,28411.89,157.44,0.0055,Consumer,Salem,Maharashtra
O51307,2025-02-28,C1255,P2000,4.0,0.1,Laptops Product 1,Technology,Laptops,13340.82,10836.58,48026.95,4680.63,0.0975,Consumer,Salem,Telangana
O51308,2025-05-06,C1214,P2024,3.0,0.1,Storage Product 25,Furniture,Storage,71728.84,53529.53,193667.87,33079.28,0.1708,Corporate,Salem,Maharashtra
O51309,2025-04-19,C1029,P2042,1.0,0.1,Storage Product 43,Furniture,Storage,19092.63,15390.19,17183.37,1793.18,0.1044,Consumer,Chennai,Maharashtra
O51310,2025-08-12,C1280,P2066,4.0,0.15,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,186166.56,29771.84,0.1599,Home Office,Chennai,Delhi
O51311,2025-10-05,C1411,P2062,2.0,0.2,Storage Product 63,Furniture,Storage,2688.9,1752.13,4302.24,797.98,0.1855,Home Office,Mumbai,Tamil Nadu
O51312,2025-03-09,C1481,P2050,3.0,0.15,Phones Product 51,Technology,Phones,26671.88,18619.55,68013.29,12154.64,0.1787,Corporate,Delhi,Telangana
O51313,2025-03-10,C1236,P2001,4.0,0.05,Tables Product 2,Furniture,Tables,61893.98,38740.54,235197.12,80234.96,0.3411,Consumer,Salem,Maharashtra
O51314,2025-06-14,C1247,P2063,4.0,0.1,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,211363.34,69612.26,0.3293,Home Office,Hyderabad,Telangana
O51315,2025-11-01,C1367,P2073,1.0,0.2,Tables Product 74,Furniture,Tables,74076.28,51453.16,59261.02,7807.86,0.1318,Home Office,Hyderabad,Kerala
O51316,2025-06-11,C1494,P2068,2.0,0.1,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,132333.52,22320.08,0.1687,Consumer,Bengaluru,Karnataka
O51317,2025-12-31,C1024,P2008,4.0,0.15,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,42658.27,7542.03,0.1768,Consumer,Kochi,Maharashtra
O51318,2025-12-08,C1073,P2001,3.0,0.2,Tables Product 2,Furniture,Tables,61893.98,38740.54,148545.55,32323.93,0.2176,Corporate,Chennai,Maharashtra
O51319,2025-11-05,C1205,P2033,4.0,0.15,Accessories Product 34,Technology,Accessories,18507.84,16264.51,62926.66,-2131.38,-0.0339,Consumer,Coimbatore,Maharashtra
O51320,2025-12-09,C1489,P2059,5.0,0.1,Chairs Product 60,Furniture,Chairs,38547.8,29927.33,173465.1,23828.45,0.1374,Home Office,Madurai,Delhi
O51321,2025-02-11,C1493,P2060,3.0,0.25,Laptops Product 61,Technology,Laptops,51237.86,42856.01,115285.19,-13282.84,-0.1152,Consumer,Madurai,Karnataka
O51322,2025-12-20,C1313,P2030,3.0,0.05,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,109720.81,22730.11,0.2072,Home Office,Madurai,Maharashtra
O51323,2025-04-19,C1093,P2009,4.0,0.3,Storage Product 10,Furniture,Storage,50209.76,29789.99,140587.33,21427.37,0.1524,Consumer,Madurai,Delhi
O51324,2025-02-20,C1374,P2075,1.0,0.05,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,41510.99,17395.27,0.4191,Consumer,Delhi,Karnataka
O51325,2025-09-07,C1126,P2035,3.0,0.0,Phones Product 36,Technology,Phones,2743.0,1741.9,8229.0,3003.3,0.365,Corporate,Bengaluru,Telangana
O51326,2025-12-07,C1424,P2048,5.0,0.25,Storage Product 49,Furniture,Storage,47196.49,35282.94,176986.84,572.14,0.0032,Consumer,Salem,Karnataka
O51327,2025-01-21,C1024,P2069,1.0,0.05,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,30106.44,5865.78,0.1948,Consumer,Kochi,Maharashtra
O51328,2025-10-27,C1333,P2048,1.0,0.15,Storage Product 49,Furniture,Storage,47196.49,35282.94,40117.02,4834.08,0.1205,Consumer,Hyderabad,Tamil Nadu
O51329,2025-05-19,C1354,P2002,1.0,0.2,Accessories Product 3,Technology,Accessories,76083.83,45638.81,60867.06,15228.25,0.2502,Consumer,Pune,Delhi
O51330,2025-12-25,C1115,P2073,3.0,0.2,Tables Product 74,Furniture,Tables,74076.28,51453.16,177783.07,23423.59,0.1318,Home Office,Salem,Delhi
O51331,2025-11-20,C1047,P2004,1.0,0.3,Stationery Product 5,Office Supplies,Stationery,22154.95,19379.22,15508.46,-3870.76,-0.2496,Consumer,Delhi,Karnataka
O51332,2025-04-02,C1225,P2060,4.0,0.1,Laptops Product 61,Technology,Laptops,51237.86,42856.01,184456.3,13032.26,0.0707,Consumer,Kochi,Kerala
O51333,2025-10-07,C1265,P2025,1.0,0.15,Storage Product 26,Furniture,Storage,43441.32,34057.56,36925.12,2867.56,0.0777,Corporate,Madurai,Kerala
O51334,2025-05-05,C1098,P2071,5.0,0.05,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,377477.51,60276.71,0.1597,Consumer,Hyderabad,Telangana
O51335,2025-04-21,C1458,P2004,2.0,0.1,Stationery Product 5,Office Supplies,Stationery,22154.95,19379.22,39878.91,1120.47,0.0281,Consumer,Madurai,Delhi
O51336,2025-12-20,C1010,P2014,5.0,0.2,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,48886.32,5908.07,0.1209,Consumer,Kochi,Kerala
O51337,2025-05-19,C1084,P2015,3.0,0.1,Tables Product 16,Furniture,Tables,38551.13,28836.5,104088.05,17578.55,0.1689,Consumer,Coimbatore,Karnataka
O51338,2025-09-30,C1404,P2000,1.0,0.15,Laptops Product 1,Technology,Laptops,13340.82,10836.58,11339.7,503.12,0.0444,Consumer,Mumbai,Tamil Nadu
O51339,2025-04-09,C1213,P2015,1.0,0.1,Tables Product 16,Furniture,Tables,38551.13,28836.5,34696.02,5859.52,0.1689,Consumer,Kochi,Telangana
O51340,2025-09-09,C1172,P2036,4.0,0.15,Tables Product 37,Furniture,Tables,76874.21,52831.76,261372.31,50045.27,0.1915,Consumer,Bengaluru,Karnataka
O51341,2025-12-04,C1390,P2002,1.0,0.3,Accessories Product 3,Technology,Accessories,76083.83,45638.81,53258.68,7619.87,0.1431,Home Office,Mumbai,Maharashtra
O51342,2025-04-14,C1208,P2051,5.0,0.0,Chairs Product 52,Furniture,Chairs,34641.74,21896.2,173208.7,63727.7,0.3679,Consumer,Kochi,Delhi
O51343,2025-08-02,C1447,P2046,3.0,0.15,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,135432.85,42791.02,0.316,Corporate,Chennai,Delhi
O51344,2025-09-06,C1381,P2012,2.0,0.2,Laptops Product 13,Technology,Laptops,16281.82,11596.34,26050.91,2858.23,0.1097,Corporate,Hyderabad,Delhi
O51345,2025-06-01,C1063,P2079,1.0,0.1,Tables Product 80,Furniture,Tables,60819.74,43495.05,54737.77,11242.72,0.2054,Consumer,Delhi,Tamil Nadu
O51346,2025-09-07,C1257,P2054,2.0,0.0,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,113038.46,34216.56,0.3027,Corporate,Hyderabad,Delhi
O51347,2025-10-02,C1331,P2020,1.0,0.15,Phones Product 21,Technology,Phones,42879.1,36071.45,36447.24,375.79,0.0103,Corporate,Pune,Delhi
O51348,2025-06-14,C1120,P2065,3.0,0.1,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,55749.41,8155.61,0.1463,Corporate,Pune,Kerala
O51349,2025-12-07,C1297,P2053,5.0,0.05,Accessories Product 54,Technology,Accessories,58991.24,45367.54,280208.39,53370.69,0.1905,Consumer,Kochi,Maharashtra
O51350,2025-01-08,C1465,P2026,3.0,0.2,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,120328.27,-1282.94,-0.0107,Consumer,Coimbatore,Tamil Nadu
O51351,2025-10-11,C1053,P2037,2.0,0.1,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,50167.84,12684.5,0.2528,Home Office,Chennai,Telangana
O51352,2025-01-05,C1330,P2057,1.0,0.25,Laptops Product 58,Technology,Laptops,10032.16,7014.74,7524.12,509.38,0.0677,Consumer,Bengaluru,Maharashtra
O51353,2025-05-25,C1271,P2061,2.0,0.2,Storage Product 62,Furniture,Storage,41881.88,27770.86,67011.01,11469.29,0.1712,Corporate,Chennai,Tamil Nadu
O51354,2025-04-11,C1240,P2045,5.0,0.15,Tables Product 46,Furniture,Tables,69698.77,48576.61,296219.77,53336.72,0.1801,Home Office,Pune,Karnataka
O51355,2025-06-13,C1242,P2010,3.0,0.0,Phones Product 11,Technology,Phones,49447.03,40193.38,148341.09,27760.95,0.1871,Home Office,Bengaluru,Maharashtra
O51356,2025-05-27,C1017,P2071,2.0,0.1,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,143044.11,16163.79,0.113,Consumer,Coimbatore,Karnataka
O51357,2025-03-05,C1482,P2007,2.0,0.05,Storage Product 8,Furniture,Storage,77465.02,47348.43,147183.54,52486.68,0.3566,Consumer,Delhi,Telangana
O51358,2025-04-01,C1186,P2070,5.0,0.25,Phones Product 71,Technology,Phones,79953.27,45246.36,299824.76,73592.96,0.2455,Corporate,Mumbai,Delhi
O51359,2025-04-27,C1345,P2063,1.0,0.05,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,55776.44,20338.67,0.3646,Corporate,Salem,Tamil Nadu
O51360,2025-12-20,C1143,P2020,2.0,0.1,Phones Product 21,Technology,Phones,42879.1,36071.45,77182.38,5039.48,0.0653,Consumer,Delhi,Telangana
O51361,2025-09-24,C1261,P2071,5.0,0.1,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,357610.28,40409.48,0.113,Home Office,Coimbatore,Tamil Nadu
O51362,2025-11-06,C1440,P2062,1.0,0.05,Storage Product 63,Furniture,Storage,2688.9,1752.13,2554.46,802.33,0.3141,Consumer,Chennai,Tamil Nadu
O51363,2025-06-22,C1363,P2063,1.0,0.05,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,55776.44,20338.67,0.3646,Consumer,Hyderabad,Tamil Nadu
O51364,2025-02-16,C1490,P2019,3.0,0.15,Chairs Product 20,Furniture,Chairs,44904.0,24841.99,114505.2,39979.23,0.3491,Consumer,Pune,Telangana
O51365,2025-05-20,C1430,P2007,5.0,0.0,Storage Product 8,Furniture,Storage,77465.02,47348.43,387325.1,150582.95,0.3888,Consumer,Bengaluru,Kerala
O51366,2025-09-03,C1238,P2057,1.0,0.0,Laptops Product 58,Technology,Laptops,10032.16,7014.74,10032.16,3017.42,0.3008,Corporate,Mumbai,Tamil Nadu
O51367,2025-05-29,C1303,P2045,3.0,0.1,Tables Product 46,Furniture,Tables,69698.77,48576.61,188186.68,42456.85,0.2256,Corporate,Delhi,Delhi
O51368,2025-09-03,C1297,P2030,4.0,0.15,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,130895.0,14907.4,0.1139,Consumer,Kochi,Maharashtra
O51369,2025-01-05,C1075,P2008,5.0,0.15,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,53322.84,9427.54,0.1768,Corporate,Kochi,Maharashtra
O51370,2025-07-03,C1187,P2014,4.0,0.1,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,43997.69,9615.09,0.2185,Consumer,Hyderabad,Telangana
O51371,2025-01-20,C1332,P2025,1.0,0.15,Storage Product 26,Furniture,Storage,43441.32,34057.56,36925.12,2867.56,0.0777,Consumer,Delhi,Tamil Nadu
O51372,2025-02-15,C1387,P2009,5.0,0.1,Storage Product 10,Furniture,Storage,50209.76,29789.99,225943.92,76993.97,0.3408,Consumer,Delhi,Maharashtra
O51373,2025-01-12,C1486,P2028,3.0,0.25,Tables Product 29,Furniture,Tables,62771.45,44486.02,141235.76,7777.7,0.0551,Consumer,Madurai,Maharashtra
O51374,2025-03-11,C1245,P2079,1.0,0.0,Tables Product 80,Furniture,Tables,60819.74,43495.05,60819.74,17324.69,0.2849,Home Office,Delhi,Delhi
O51375,2025-01-17,C1129,P2035,5.0,0.15,Phones Product 36,Technology,Phones,2743.0,1741.9,11657.75,2948.25,0.2529,Consumer,Kochi,Telangana
O51376,2025-05-27,C1473,P2036,5.0,0.25,Tables Product 37,Furniture,Tables,76874.21,52831.76,288278.29,24119.49,0.0837,Home Office,Salem,Karnataka
O51377,2025-06-03,C1314,P2070,4.0,0.2,Phones Product 71,Technology,Phones,79953.27,45246.36,255850.46,74865.02,0.2926,Corporate,Chennai,Delhi
O51378,2025-10-31,C1410,P2022,1.0,0.05,Accessories Product 23,Technology,Accessories,16308.47,12700.29,15493.05,2792.76,0.1803,Consumer,Kochi,Maharashtra
O51379,2025-04-18,C1282,P2040,3.0,0.1,Tables Product 41,Furniture,Tables,52504.24,46067.43,141761.45,3559.16,0.0251,Consumer,Coimbatore,Kerala
O51380,2025-08-24,C1078,P2079,3.0,0.15,Tables Product 80,Furniture,Tables,60819.74,43495.05,155090.34,24605.19,0.1587,Consumer,Bengaluru,Karnataka
O51381,2025-11-04,C1071,P2027,1.0,0.0,Storage Product 28,Furniture,Storage,6685.15,5650.89,6685.15,1034.26,0.1547,Consumer,Kochi,Karnataka
O51382,2025-12-18,C1262,P2047,1.0,0.2,Chairs Product 48,Furniture,Chairs,77562.16,49266.25,62049.73,12783.48,0.206,Consumer,Pune,Maharashtra
O51383,2025-03-11,C1190,P2037,2.0,0.15,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,47380.73,9897.39,0.2089,Consumer,Mumbai,Maharashtra
O51384,2025-07-02,C1366,P2030,4.0,0.15,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,130895.0,14907.4,0.1139,Home Office,Kochi,Karnataka
O51385,2025-09-07,C1374,P2013,1.0,0.05,Phones Product 14,Technology,Phones,26276.26,19570.22,24962.45,5392.23,0.216,Consumer,Delhi,Karnataka
O51386,2025-08-16,C1429,P2072,1.0,0.15,Accessories Product 73,Technology,Accessories,59154.4,49684.38,50281.24,596.86,0.0119,Consumer,Chennai,Karnataka
O51387,2025-04-12,C1062,P2076,2.0,0.15,Phones Product 77,Technology,Phones,31874.96,24846.67,54187.43,4494.09,0.0829,Corporate,Delhi,Maharashtra
